38,6,"0.00903386547508070167114515489025844"
38,7,"0.0121767600358942132999768504358198"
38,8,"0.0160097656008414475902029103315466"
38,9,"0.0205320972176999561142779127096911"
38,10,"0.0256848348095826728862500808826709"
38,11,"0.0313411826874887152284865309166448"
38,12,"0.0373034616630579261506185090922428"
38,13,"0.0433089893329725216001269713171959"
38,14,"0.0490458348359288224918854626295140"
38,15,"0.0541778028783943217972175777188286"
38,16,"0.0583762007711980618520381997052059"
38,17,"0.0613543627945123883681719603637014"
38,18,"0.0628999443056126949954722680484556"
40,0,"0.000838326734500676941455409111631004"
40,1,"0.00128448018266793033198074358643943"
40,2,"0.00192436755096437877183867426573961"
40,3,"0.00281900069751491996556873489364635"
40,4,"0.00403783806977343013548354270748302"
40,5,"0.00565521583722608328504911014025436"
40,6,"0.00774454765810114094320580644007309"
40,7,"0.0103702571707718241269385314797514"
40,8,"0.0135778062285257752526465536046279"
40,9,"0.0173826628800224339414968641605755"
40,10,"0.0217595364794696069805438374974102"
40,11,"0.0266335840296199108333023873442727"
40,12,"0.0318754433506604637213309157228526"
40,13,"0.0373017761592910097432819606603915"
40,14,"0.0426824609702063304933404730610576"
40,15,"0.0477546933061956456734396552706728"
40,16,"0.0522431483841863897959712848471262"
40,17,"0.0558842335568825213084919404475740"
40,18,"0.0584515370483246934424579332131550"
40,19,"0.0597790837050948343121756415452658"
42,0,"0.000789600709342818197570960030383525"
42,1,"0.00118677982161739384123047125355831"
42,2,"0.00174777116218516455115312136009810"
42,3,"0.00252203313916492305027945408348372"
42,4,"0.00356589723621699733182453724513996"
42,5,"0.00494013347712544203029725173365940"
42,6,"0.00670595104458146930115150221549104"
42,7,"0.00891936463401914504081770117072102"
42,8,"0.0116240993277642152832958511860109"
42,9,"0.0148435085684928807845860739445369"
42,10,"0.0185723000631033062613440858881988"
42,11,"0.0227691433771496706728527049801504"
42,12,"0.0273514008345244789435261236539568"
42,13,"0.0321932145718640820680530294251079"
42,14,"0.0371279531240000226773663838638789"
42,15,"0.0419555643406392281455008906929311"
42,16,"0.0464547393942361212886810587112188"
42,17,"0.0503990549691461414989764969639602"
42,18,"0.0535755532681680376871695799358291"
42,19,"0.0558036806428544633021550174186497"
42,20,"0.0569522562938039980421677042430355"
44,0,"0.000746158952163801787848705520870204"
44,1,"0.00110194415906382211322251448090100"
44,2,"0.00159743984465935667932788063285179"
44,3,"0.00227313976326489782595937197674001"
44,4,"0.00317515166024439497561993960256389"
44,5,"0.00435350979281093153446408646689312"
44,6,"0.00585937509994163138178924089105098"
44,7,"0.00774104883584979752550775708736017"
44,8,"0.0100388750914908267367346787764447"
44,9,"0.0127792991601699935595154042517660"
44,10,"0.0159685606504091395756743907027798"
44,11,"0.0195866995348124869970449828833274"
44,12,"0.0235826990538132785173452724121388"
44,13,"0.0278716397190504138734102685441033"
44,14,"0.0323346598687812548618903193704160"
44,15,"0.0368222942896416577229890255126604"
44,16,"0.0411614026412063919837110849295262"
44,17,"0.0451654417711350723611182057418124"
44,18,"0.0486473443741065581477123197470839"
44,19,"0.0514338213524446298451706238536759"
44,20,"0.0533795892727746062459930355027268"
44,21,"0.0543799051121650557479508911123070"
46,0,"0.000707194037548585535879227694442838"
46,1,"0.00102768817828050553125056497547472"
46,2,"0.00146826950242157376411476784216682"
46,3,"0.00206239500760595662916421206423297"
46,4,"0.00284812849340953111888697161906106"
46,5,"0.00386695371160775875655762841404409"
46,6,"0.00516178651562583239303974516298523"
46,7,"0.00677411834429087146876583977821699"
46,8,"0.00874031732998434888388794126794258"
46,9,"0.0110872363736063486449974006554552"
46,10,"0.0138274183134017456435913439403343"
46,11,"0.0169543283384201961628998175534811"
46,12,"0.0204381590268591656270424998206563"
46,13,"0.0242228175763085934039052159696878"
46,14,"0.0282246942405905546514726708456351"
46,15,"0.0323337100092951435561917887212020"
46,16,"0.0364169475029832441569654570789630"
46,17,"0.0403248955738468732129185586279356"
46,18,"0.0439000156165671151884625138108226"
46,19,"0.0469870101989137451177776821644726"
46,20,"0.0494438935972876944244446360634022"
46,21,"0.0511527787137886431233818560456344"
46,22,"0.0520292437973559730044016598837507"
48,0,"0.000672053866699521309824933167004372"
48,1,"0.000962223552467483017935619515364040"
48,2,"0.00135634698821720549717512896585727"
48,3,"0.00188229878561485897176300915855316"
48,4,"0.00257175297852933769041857620892140"
48,5,"0.00345933706389292965920983754923918"
48,6,"0.00458120210481167930107124632468063"
48,7,"0.00597295125000119285610894703219402"
48,8,"0.00766692896171028881680264430918545"
48,9,"0.00968895329652277939915193193057724"
48,10,"0.0120546676957914648849423081715696"
48,11,"0.0147657864658098522912597880570753"
48,12,"0.0178065952582559609346420574713595"
48,13,"0.0211411280498012707712307147765068"
48,14,"0.0247114593706799728235854978369556"
48,15,"0.0284375122783461891328606276954532"
48,16,"0.0322186827940243098204511094224768"
48,17,"0.0359374232381396182890295670832327"
48,18,"0.0394647233766422440689895660956424"
48,19,"0.0426672024224167303424842297097845"
48,20,"0.0454153066674418229139738075907905"
48,21,"0.0475919294936900911227441490252331"
48,22,"0.0491006626284786646469774534501947"
48,23,"0.0498728714120145314373672494521486"
50,0,"0.000640206249576511658737545203452194"
50,1,"0.000904133196576601910723033801184464"
50,2,"0.00125863133272708747323777010026023"
50,3,"0.00172710318066452470261206543827091"
50,4,"0.00233610120610318026553314731428860"
50,5,"0.00311471741577393761413671567947423"
50,6,"0.00409354227469065935618490256242762"
50,7,"0.00530314549347076914686875283360380"
50,8,"0.00677207004581658170692525461692897"
50,9,"0.00852438350612053066656136507512729"
50,10,"0.0105768942081388934716136292999994"
50,11,"0.0129362078541110313914539858244246"
50,12,"0.0155958645933663244032285518324540"
50,13,"0.0185338470664919425983218507077932"
50,14,"0.0217107758955295351433716249422149"
50,15,"0.0250691013281359570010358451993710"
50,16,"0.0285335521498337103077578756215845"
50,17,"0.0320130144038725148656162831441344"
50,18,"0.0354038877956964293640173596415146"
50,19,"0.0385948181088148380929656411083700"
50,20,"0.0414725461830674295126716302448909"
50,21,"0.0439284681712198796464675288886484"
50,22,"0.0458653887160909964194235356596916"
50,23,"0.0472038865442748094466811352729504"
50,24,"0.0478877130798353238338529699869397"
